alps, 0, 0, 0
blasr-libcpp, 1, 0, 0
autogen, 1, 0, 0
autogen, 2, 0, 0
bpp-phyl-omics, 0, 1, 1.129523515701294
adlbx, 0, 1, 2.8218042850494385
camellia, 0, 0, 0
camellia, 1, 0, 0
camellia, 2, 0, 0
amg, 0, 1, 2.70898699760437
amg2013, 0, 1, 2.7418808937072754
apex, 1, 0, 0
apex, 2, 0, 0
amdblis, 1, 0, 0
amdblis, 2, 0, 0
boinc-client, 0, 1, 1.3778302669525146
bpp-phyl-omics, 1, 0, 0
bpp-phyl-omics, 2, 0, 0
brotli, 0, 1, 0.7580735683441162
axom, 2, 0, 0
brynet, 0, 1, 0.738654375076294
bolt, 0, 1, 1.4060330390930176
bpp-suite, 0, 1, 1.2306878566741943
blasr, 1, 0, 0
cap3, 0, 1, 0.060117483139038086
cap3, 1, 0, 0
cap3, 2, 0, 0
adiak, 0, 1, 2.9866137504577637
capnproto, 0, 1, 0.06543660163879395
capnproto, 1, 0, 0
capnproto, 2, 0, 0
brotli, 1, 0, 0
brotli, 2, 0, 0
canal, 0, 1, 0.18939590454101562
brynet, 1, 0, 0
brynet, 2, 0, 0
canal, 1, 0, 0
canal, 2, 0, 0
adlbx, 1, 0, 0
adlbx, 2, 0, 0
boinc-client, 1, 0, 0
boinc-client, 2, 0, 0
ampliconnoise, 0, 1, 2.8648996353149414
blasr-libcpp, 2, 0, 0
bpp-suite, 1, 0, 0
bpp-suite, 2, 0, 0
amdlibflame, 0, 1, 2.899423837661743
bolt, 1, 0, 0
bolt, 2, 0, 0
amg, 1, 0, 0
amg, 2, 0, 0
adept-utils, 0, 1, 3.078709125518799
brpc, 0, 1, 0.9172697067260742
amg2013, 1, 0, 0
amg2013, 2, 0, 0
babelflow, 0, 1, 2.873941421508789
apcomp, 0, 1, 2.9760279655456543
barrnap, 0, 1, 2.847083330154419
cassandra, 0, 1, 0.14322280883789062
bcache, 0, 1, 2.7626006603240967
cassandra, 1, 0, 0
cassandra, 2, 0, 0
blasr, 2, 0, 0
adiak, 1, 0, 0
adiak, 2, 0, 0
aomp, 1, 0, 0
brpc, 1, 0, 0
brpc, 2, 0, 0
bsseeker2, 0, 0, 0
amdlibflame, 1, 0, 0
amdlibflame, 2, 0, 0
ampliconnoise, 1, 0, 0
ampliconnoise, 2, 0, 0
appres, 0, 1, 3.08174467086792
alps, 1, 0, 0
bazel, 0, 1, 2.8538155555725098
cbflib, 0, 1, 0.19361376762390137
byobu, 0, 1, 0.8170783519744873
cbflib, 1, 0, 0
cbflib, 2, 0, 0
